sample_order,timestamp,latitude,longitude,speed_kmh
2709,28805,43.698921,-79.562981,12.4
2710,28806,43.698933,-79.562973,5.3
2711,28807,43.698956,-79.562958,10.2
2712,28808,43.698982,-79.562935,12.4
2713,28809,43.699013,-79.562904,15.3
2714,28810,43.699047,-79.562881,15.2
2715,28811,43.699085,-79.562843,18.8
2716,28812,43.699123,-79.562805,18.8
2717,28813,43.699169,-79.562767,21.4
2718,28814,43.699207,-79.562737,17.5
2719,28815,43.699253,-79.562698,21.6
2720,28816,43.699299,-79.562645,24.0
2721,28817,43.699348,-79.562607,22.5
2722,28818,43.699394,-79.562569,21.4
2723,28819,43.69944,-79.562531,21.4
2724,28820,43.699474,-79.562492,17.7
2725,28821,43.699512,-79.562469,16.6
2726,28822,43.699543,-79.562439,15.1
2727,28823,43.699574,-79.562408,15.3
2728,28824,43.699604,-79.562393,12.8
2729,28825,43.699631,-79.562363,13.9
2730,28826,43.699654,-79.56234,11.4
2731,28827,43.699688,-79.562309,16.3
2732,28828,43.699722,-79.562279,16.1
2733,28829,43.699772,-79.562241,22.8
2734,28830,43.699829,-79.562187,27.7
2735,28831,43.699883,-79.562126,27.9
2736,28832,43.699944,-79.562073,28.8
2737,28833,43.700008,-79.562012,31.1
2738,28834,43.700073,-79.561951,31.4
2739,28835,43.700127,-79.561905,25.4
2740,28836,43.700184,-79.561852,27.5
2741,28837,43.700233,-79.561806,23.7
2742,28838,43.700268,-79.561775,16.6
2743,28839,43.700294,-79.561752,12.4
2744,28840,43.700329,-79.561722,16.5
2745,28841,43.700359,-79.561691,15.0
2746,28842,43.700382,-79.561668,11.4
2747,28843,43.700413,-79.561638,15.1
2748,28844,43.700439,-79.561615,12.4
2749,28845,43.700474,-79.5616,14.7
2750,28846,43.700504,-79.561569,15.0
2751,28847,43.700535,-79.561539,15.1
2752,28848,43.700573,-79.561501,18.8
2753,28849,43.700623,-79.561462,23.0
2754,28850,43.700668,-79.561424,21.1
2755,28851,43.700703,-79.561371,20.8
2756,28852,43.700745,-79.56131,24.4
2757,28853,43.700783,-79.561249,23.3
2758,28854,43.70084,-79.561203,26.4
2759,28855,43.700909,-79.561134,34.1
2760,28856,43.700974,-79.561089,29.1
2761,28857,43.701035,-79.561035,29.0
2762,28858,43.701099,-79.560959,33.8
2763,28859,43.70118,-79.56089,38.1
2764,28860,43.701279,-79.560799,47.6
2765,28861,43.701382,-79.560707,49.1
2766,28862,43.701488,-79.5606,52.5
2767,28863,43.701591,-79.560486,52.8
2768,28864,43.701687,-79.560394,46.8
2769,28865,43.70179,-79.560295,50.2
2770,28866,43.701881,-79.560204,44.9
2771,28867,43.701969,-79.560104,45.6
2772,28868,43.702053,-79.560005,44.2
2773,28869,43.702141,-79.559921,42.8
2774,28870,43.702236,-79.55983,46.3
2775,28871,43.702328,-79.559731,46.7
2776,28872,43.702427,-79.559631,49.1
2777,28873,43.702534,-79.559517,54.1
2778,28874,43.702644,-79.559418,52.5
2779,28875,43.702755,-79.559311,54.2
2780,28876,43.702866,-79.559196,55.5
2781,28877,43.702969,-79.55909,51.4
2782,28878,43.703079,-79.558968,56.4
2783,28879,43.703197,-79.558846,59.0
2784,28880,43.703316,-79.558731,58.1
2785,28881,43.703438,-79.558609,60.3
2786,28882,43.70356,-79.558479,61.6
2787,28883,43.703678,-79.55835,60.2
2788,28884,43.703808,-79.558212,65.6
2789,28885,43.703945,-79.558083,66.3
2790,28886,43.704079,-79.557945,66.9
2791,28887,43.70422,-79.5578,70.3
2792,28888,43.704361,-79.557663,69.0
2793,28889,43.704494,-79.557518,67.8
2794,28890,43.704639,-79.557365,73.0
2795,28891,43.704773,-79.557236,65.4
2796,28892,43.70491,-79.557091,69.1
2797,28893,43.705044,-79.556953,66.9
2798,28894,43.705177,-79.556808,67.8
2799,28895,43.705315,-79.556671,68.0
2800,28896,43.705448,-79.556526,67.8
2801,28897,43.705589,-79.556389,69.0
2802,28898,43.705723,-79.556252,66.7
2803,28899,43.705864,-79.556107,70.3
2804,28900,43.706001,-79.555969,67.8
2805,28901,43.706127,-79.55584,62.7
2806,28902,43.706261,-79.555695,68.1
2807,28903,43.706387,-79.555565,62.9
2808,28904,43.706516,-79.555443,62.6
2809,28905,43.706638,-79.555313,61.6
2810,28906,43.706764,-79.555183,62.9
2811,28907,43.706886,-79.555054,61.5
2812,28908,43.707016,-79.554932,62.9
2813,28909,43.707153,-79.554794,67.8
2814,28910,43.707283,-79.554657,65.4
2815,28911,43.707424,-79.554512,70.3
2816,28912,43.707561,-79.554367,69.1
2817,28913,43.707703,-79.554222,70.7
2818,28914,43.707844,-79.554077,70.3
2819,28915,43.707981,-79.553925,70.3
2820,28916,43.708115,-79.55378,68.1
2821,28917,43.708244,-79.553619,69.5
2822,28918,43.708378,-79.553459,70.9
2823,28919,43.7085,-79.553284,70.4
2824,28920,43.708626,-79.553101,73.1
2825,28921,43.708736,-79.552902,72.5
2826,28922,43.708851,-79.552704,73.5
2827,28923,43.708961,-79.55249,76.0
2828,28924,43.709068,-79.552269,77.0
2829,28925,43.709167,-79.55204,77.2
2830,28926,43.709267,-79.551804,79.2
2831,28927,43.709351,-79.551544,82.4
2832,28928,43.709423,-79.551292,78.4
2833,28929,43.709496,-79.551041,78.3
2834,28930,43.709564,-79.550766,84.1
2835,28931,43.709633,-79.550499,82.0
2836,28932,43.709686,-79.55024,77.9
2837,28933,43.709751,-79.549965,83.7
2838,28934,43.709812,-79.549698,81.0
2839,28935,43.709881,-79.549431,82.0
2840,28936,43.709949,-79.549149,86.0
2841,28937,43.710014,-79.548874,83.7
2842,28938,43.710079,-79.548592,85.6
2843,28939,43.710148,-79.548309,86.4
2844,28940,43.710213,-79.548027,85.6
2845,28941,43.710281,-79.547752,84.1
2846,28942,43.710342,-79.547455,89.3
2847,28943,43.710411,-79.547173,86.1
2848,28944,43.710484,-79.54689,86.9
2849,28945,43.710552,-79.546608,86.0
2850,28946,43.710617,-79.546318,87.9
2851,28947,43.71069,-79.546043,84.8
2852,28948,43.710751,-79.545746,89.3
2853,28949,43.710815,-79.545456,87.7
2854,28950,43.710888,-79.545158,91.0
2855,28951,43.71096,-79.544861,90.6
2856,28952,43.711033,-79.544563,91.0
2857,28953,43.711109,-79.544258,93.3
2858,28954,43.711185,-79.543953,93.3
2859,28955,43.711266,-79.543648,94.0
2860,28956,43.71133,-79.543343,91.9
2861,28957,43.711407,-79.543037,93.8
2862,28958,43.711475,-79.542725,94.3
2863,28959,43.711548,-79.542427,91.0
2864,28960,43.711617,-79.542122,92.5
2865,28961,43.711693,-79.541817,93.3
2866,28962,43.711765,-79.541512,92.8
2867,28963,43.71183,-79.541206,92.3
2868,28964,43.711903,-79.540909,90.8
2869,28965,43.711967,-79.540604,91.9
2870,28966,43.712044,-79.540298,93.8
2871,28967,43.712116,-79.539993,92.8
2872,28968,43.712181,-79.539688,92.0
2873,28969,43.71225,-79.539383,92.5
2874,28970,43.712322,-79.539078,92.8
2875,28971,43.712399,-79.538795,87.5
2876,28972,43.712475,-79.53849,93.3
2877,28973,43.712547,-79.538193,90.6
2878,28974,43.712624,-79.537903,89.4
2879,28975,43.712692,-79.537605,90.4
2880,28976,43.712765,-79.537331,84.5
2881,28977,43.712837,-79.537048,86.8
2882,28978,43.712906,-79.536766,86.1
2883,28979,43.712967,-79.536484,85.2
2884,28980,43.713039,-79.536201,86.8
2885,28981,43.713108,-79.535919,86.1
2886,28982,43.713177,-79.535622,90.3
2887,28983,43.713245,-79.535347,84.1
2888,28984,43.713318,-79.535057,88.9
2889,28985,43.713375,-79.534767,87.0
2890,28986,43.713444,-79.534477,88.3
2891,28987,43.713512,-79.534187,88.2
2892,28988,43.713581,-79.53389,90.3
2893,28989,43.71365,-79.533592,90.5
2894,28990,43.713718,-79.533287,92.4
2895,28991,43.713787,-79.532982,92.5
2896,28992,43.713852,-79.532677,92.0
2897,28993,43.713921,-79.532372,92.5
2898,28994,43.713993,-79.532059,95.0
2899,28995,43.714054,-79.531754,91.6
2900,28996,43.714123,-79.531441,94.7
2901,28997,43.714191,-79.531136,92.4
2902,28998,43.714256,-79.530838,90.1
2903,28999,43.714321,-79.53054,90.1
2904,29000,43.71439,-79.530243,90.3
2905,29001,43.714447,-79.529938,91.1
2906,29002,43.714516,-79.52964,90.5
2907,29003,43.714581,-79.52935,87.8
2908,29004,43.714642,-79.529053,89.3
2909,29005,43.714703,-79.52877,85.4
2910,29006,43.714764,-79.528481,87.1
2911,29007,43.714832,-79.528175,92.6
2912,29008,43.714893,-79.527878,89.3
2913,29009,43.714958,-79.527557,96.5
2914,29010,43.715031,-79.527245,94.9
2915,29011,43.715099,-79.526932,94.6
2916,29012,43.715168,-79.526604,98.8
2917,29013,43.715233,-79.52626,102.9
2918,29014,43.715298,-79.525925,100.4
2919,29015,43.715355,-79.525597,97.6
2920,29016,43.715408,-79.525253,101.8
2921,29017,43.715466,-79.524918,99.7
2922,29018,43.715508,-79.524574,100.9
2923,29019,43.715553,-79.524239,98.6
2924,29020,43.715595,-79.523911,96.4
2925,29021,43.715637,-79.523567,100.9
2926,29022,43.715675,-79.523239,96.1
2927,29023,43.715717,-79.522919,94.1
2928,29024,43.715755,-79.522583,98.4
2929,29025,43.715797,-79.522255,96.4
2930,29026,43.715839,-79.521927,96.4
2931,29027,43.715881,-79.521591,98.7
2932,29028,43.715919,-79.521248,100.4
2933,29029,43.715961,-79.520912,98.7
2934,29030,43.716,-79.520569,100.5
2935,29031,43.716045,-79.520233,98.9
2936,29032,43.716087,-79.519897,98.7
2937,29033,43.716137,-79.519547,103.2
2938,29034,43.716175,-79.519196,102.7
2939,29035,43.716217,-79.518837,105.2
2940,29036,43.716259,-79.518486,102.9
2941,29037,43.716301,-79.518127,105.2
2942,29038,43.716347,-79.517769,105.2
2943,29039,43.716393,-79.51741,105.5
2944,29040,43.716431,-79.517036,109.3
2945,29041,43.716469,-79.516678,104.7
2946,29042,43.716503,-79.516312,106.8
2947,29043,43.716545,-79.515938,109.5
2948,29044,43.716583,-79.515579,105.0
2949,29045,43.716625,-79.515205,109.5
2950,29046,43.716663,-79.514847,104.7
2951,29047,43.716702,-79.514496,102.7
2952,29048,43.71674,-79.514145,102.7
2953,29049,43.716778,-79.513794,102.7
2954,29050,43.716816,-79.513451,100.4
2955,29051,43.71685,-79.5131,102.5
2956,29052,43.716892,-79.512756,100.9
2957,29053,43.716927,-79.512405,102.5
2958,29054,43.716969,-79.51207,98.4
2959,29055,43.717003,-79.511726,100.5
2960,29056,43.717041,-79.511391,98.1
2961,29057,43.717075,-79.511055,98.2
2962,29058,43.71711,-79.510727,95.9
2963,29059,43.717144,-79.510406,93.9
2964,29060,43.717171,-79.510086,93.2
2965,29061,43.717205,-79.509766,93.6
2966,29062,43.717239,-79.509438,95.9
2967,29063,43.717274,-79.509125,91.6
2968,29064,43.717304,-79.50882,89.1
2969,29065,43.717327,-79.508522,86.7
2970,29066,43.717361,-79.508232,85.0
2971,29067,43.717381,-79.507942,84.3
2972,29068,43.717403,-79.507675,77.7
2973,29069,43.717422,-79.507393,81.9
2974,29070,43.717442,-79.507118,80.0
2975,29071,43.717453,-79.506851,77.4
2976,29072,43.717461,-79.506577,79.3
2977,29073,43.717464,-79.50631,77.3
2978,29074,43.717468,-79.506042,77.6
2979,29075,43.717468,-79.505768,79.3
2980,29076,43.717464,-79.505501,77.3
2981,29077,43.717461,-79.505219,81.6
2982,29078,43.717453,-79.504929,84.0
2983,29079,43.717449,-79.504646,81.9
2984,29080,43.717445,-79.504372,79.3
2985,29081,43.717442,-79.504089,81.9
2986,29082,43.717438,-79.50383,75.0
2987,29083,43.71743,-79.503563,77.3
2988,29084,43.71743,-79.503296,77.2
2989,29085,43.717438,-79.503029,77.3
2990,29086,43.717442,-79.502762,77.3
2991,29087,43.717449,-79.50248,81.6
2992,29088,43.717472,-79.502197,82.4
2993,29089,43.717491,-79.501923,79.6
2994,29090,43.717522,-79.501625,87.1
2995,29091,43.71756,-79.501335,85.3
2996,29092,43.717606,-79.501045,85.9
2997,29093,43.717651,-79.500771,81.3
2998,29094,43.717712,-79.500496,83.2
2999,29095,43.717773,-79.500252,74.7
3000,29096,43.717838,-79.499992,79.6
3001,29097,43.717918,-79.499725,83.6
3002,29098,43.717995,-79.499481,77.0
3003,29099,43.718075,-79.499222,81.5
3004,29100,43.718159,-79.498978,78.2
3005,29101,43.718246,-79.498718,82.9
3006,29102,43.718342,-79.498474,80.4
3007,29103,43.718433,-79.498207,85.4
3008,29104,43.718521,-79.497932,87.0
3009,29105,43.718613,-79.497681,81.4
3010,29106,43.718689,-79.497406,85.2
3011,29107,43.718769,-79.497131,85.8
3012,29108,43.718842,-79.496849,86.7
3013,29109,43.718903,-79.496567,85.2
3014,29110,43.71896,-79.496277,86.9
3015,29111,43.719017,-79.495995,84.7
3016,29112,43.719067,-79.495697,88.5
3017,29113,43.71912,-79.495407,86.5
3018,29114,43.719166,-79.495125,83.6
3019,29115,43.719208,-79.494843,83.3
3020,29116,43.719261,-79.49456,84.6
3021,29117,43.719311,-79.49427,86.3
3022,29118,43.71936,-79.49398,86.2
3023,29119,43.719406,-79.49369,85.9
3024,29120,43.719463,-79.493408,84.7
3025,29121,43.719517,-79.493118,86.6
3026,29122,43.719566,-79.492813,90.4
3027,29123,43.719631,-79.492531,85.6
3028,29124,43.719692,-79.492233,89.6
3029,29125,43.719761,-79.491928,92.5
3030,29126,43.71983,-79.491615,94.7
3031,29127,43.719891,-79.491295,95.7
3032,29128,43.719959,-79.490982,94.6
3033,29129,43.720036,-79.490662,97.6
3034,29130,43.720112,-79.490334,99.7
3035,29131,43.720188,-79.490005,99.9
3036,29132,43.720272,-79.489677,100.7
3037,29133,43.720352,-79.489349,100.2
3038,29134,43.720432,-79.489006,104.3
3039,29135,43.720516,-79.488663,104.8
3040,29136,43.7206,-79.488327,102.9
3041,29137,43.72068,-79.487991,102.3
3042,29138,43.720764,-79.487648,104.8
3043,29139,43.720848,-79.487305,104.8
3044,29140,43.720936,-79.486969,103.4
3045,29141,43.721024,-79.486633,103.4
3046,29142,43.721104,-79.48629,104.3
3047,29143,43.721184,-79.485962,100.1
3048,29144,43.721264,-79.485634,100.1
3049,29145,43.721348,-79.485298,102.9
3050,29146,43.721428,-79.484978,98.0
3051,29147,43.721508,-79.48465,100.1
3052,29148,43.721584,-79.484322,99.6
3053,29149,43.721664,-79.484001,98.2
3054,29150,43.721745,-79.483681,98.1
3055,29151,43.721817,-79.48336,97.2
3056,29152,43.721893,-79.483047,95.5
3057,29153,43.72197,-79.482727,97.6
3058,29154,43.72205,-79.482414,96.0
3059,29155,43.722122,-79.482109,92.8
3060,29156,43.722202,-79.481796,96.0
3061,29157,43.722279,-79.481506,89.4
3062,29158,43.722347,-79.481201,92.3
3063,29159,43.722412,-79.480896,92.0
3064,29160,43.722488,-79.480598,91.4
3065,29161,43.722572,-79.480301,92.3
3066,29162,43.722649,-79.480003,91.6
3067,29163,43.722721,-79.479698,92.8
3068,29164,43.722801,-79.479401,91.7
3069,29165,43.722874,-79.479103,91.0
3070,29166,43.722942,-79.478798,92.3
3071,29167,43.723019,-79.478493,93.5
3072,29168,43.723091,-79.478195,90.9
3073,29169,43.723167,-79.477882,95.5
3074,29170,43.723244,-79.47757,95.4
3075,29171,43.72332,-79.477249,97.7
3076,29172,43.7234,-79.476929,98.0
3077,29173,43.723476,-79.476608,97.7
3078,29174,43.723553,-79.476303,93.5
3079,29175,43.723629,-79.47599,95.5
3080,29176,43.723705,-79.475685,93.3
3081,29177,43.72377,-79.475388,89.8
3082,29178,43.723843,-79.475098,88.8
3083,29179,43.723915,-79.474808,88.7
3084,29180,43.723984,-79.474518,88.3
3085,29181,43.724052,-79.474236,86.0
3086,29182,43.724125,-79.473946,88.8
3087,29183,43.724194,-79.473671,84.2
3088,29184,43.724258,-79.473381,87.7
3089,29185,43.724327,-79.473106,84.2
3090,29186,43.7244,-79.472816,88.8
3091,29187,43.724472,-79.472534,86.5
3092,29188,43.724537,-79.472244,87.8
3093,29189,43.724602,-79.471954,87.8
3094,29190,43.72467,-79.471649,92.3
3095,29191,43.724743,-79.471352,90.8
3096,29192,43.724815,-79.471039,95.0
3097,29193,43.724892,-79.470718,97.8
3098,29194,43.724968,-79.47039,99.6
3099,29195,43.725044,-79.470047,103.8
3100,29196,43.725121,-79.469704,103.9
3101,29197,43.725197,-79.46936,104.1
3102,29198,43.725273,-79.469009,106.0
3103,29199,43.725353,-79.468674,102.1
3104,29200,43.72543,-79.46833,104.2
3105,29201,43.725498,-79.467995,100.7
3106,29202,43.725567,-79.467667,98.8
3107,29203,43.725643,-79.467331,101.8
3108,29204,43.725712,-79.46701,96.9
3109,29205,43.725784,-79.46669,97.0
3110,29206,43.725849,-79.466385,92.0
3111,29207,43.725918,-79.46608,92.5
3112,29208,43.725975,-79.465775,91.1
3113,29209,43.72604,-79.465477,90.0
3114,29210,43.726105,-79.465195,85.6
3115,29211,43.726158,-79.464897,88.8
3116,29212,43.726212,-79.464607,86.6
3117,29213,43.726269,-79.464317,86.9
3118,29214,43.726318,-79.464035,83.9
3119,29215,43.726372,-79.463753,84.4
3120,29216,43.726425,-79.463455,88.8
3121,29217,43.726475,-79.463165,86.2
3122,29218,43.726524,-79.462883,83.9
3123,29219,43.72657,-79.462601,83.6
3124,29220,43.726616,-79.462318,83.9
3125,29221,43.726665,-79.462051,79.7
3126,29222,43.726707,-79.4618,74.5
3127,29223,43.726753,-79.461563,71.0
3128,29224,43.726788,-79.461319,72.0
3129,29225,43.726826,-79.46109,68.0
3130,29226,43.726852,-79.460861,67.1
3131,29227,43.726879,-79.46064,64.8
3132,29228,43.726887,-79.460419,64.0
3133,29229,43.726887,-79.460197,64.2
3134,29230,43.726871,-79.459984,61.9
3135,29231,43.726841,-79.45977,63.1
3136,29232,43.726807,-79.459541,67.6
3137,29233,43.726772,-79.459328,63.2
3138,29234,43.726734,-79.459114,63.7
3139,29235,43.726704,-79.458885,67.3
3140,29236,43.726673,-79.458679,60.9
3141,29237,43.726646,-79.458473,60.6
3142,29238,43.726643,-79.45826,61.6
3143,29239,43.726646,-79.458061,57.6
3144,29240,43.726669,-79.457855,60.3
3145,29241,43.726696,-79.457672,54.0
3146,29242,43.72673,-79.457481,56.9
3147,29243,43.726788,-79.457291,59.7
3148,29244,43.726852,-79.457115,57.0
3149,29245,43.726933,-79.456955,56.5
3150,29246,43.727024,-79.456795,58.9
3151,29247,43.727123,-79.45665,57.7
3152,29248,43.727226,-79.456505,58.8
3153,29249,43.727333,-79.456367,58.6
3154,29250,43.727444,-79.45623,59.5
3155,29251,43.727558,-79.456085,62.0
3156,29252,43.727669,-79.45594,61.1
3157,29253,43.727764,-79.455803,54.9
3158,29254,43.72784,-79.455658,51.8
3159,29255,43.727886,-79.455513,45.8
3160,29256,43.727921,-79.455353,48.4
3161,29257,43.727955,-79.455193,48.2
3162,29258,43.727985,-79.45504,45.9
3163,29259,43.728008,-79.454887,45.2
3164,29260,43.728039,-79.454742,43.7
3165,29261,43.728065,-79.454605,41.0
3166,29262,43.728088,-79.454483,36.5
3167,29263,43.728115,-79.454369,34.7
3168,29264,43.72813,-79.454285,25.0
3169,29265,43.728146,-79.454231,16.9
3170,29266,43.728146,-79.454193,11.0
3171,29267,43.728153,-79.45417,7.2
3172,29268,43.728157,-79.454124,13.4
3173,29269,43.728161,-79.454086,11.1
3174,29270,43.72813,-79.454048,16.6
3175,29271,43.728104,-79.45401,15.1
3176,29272,43.728065,-79.453995,16.2
3177,29273,43.728016,-79.453957,22.5
3178,29274,43.727966,-79.453934,21.1
3179,29275,43.727921,-79.453918,18.6
3180,29276,43.727871,-79.45388,22.8
3181,29277,43.727833,-79.453857,16.6
3182,29278,43.727795,-79.453842,15.8
3183,29279,43.727772,-79.453835,9.4
3184,29280,43.727768,-79.453827,2.8
3185,29281,43.727764,-79.453819,2.8
3186,29282,43.72776,-79.453819,1.6
3187,29283,43.72773,-79.453796,13.7
3188,29284,43.727703,-79.453766,13.9
3189,29285,43.727684,-79.45372,15.3
3190,29286,43.72768,-79.453651,20.0
3191,29287,43.727688,-79.453568,24.2
3192,29288,43.727703,-79.453484,25.0
3193,29289,43.727722,-79.453377,31.9
3194,29290,43.727745,-79.453278,30.1
3195,29291,43.727768,-79.453171,32.3
3196,29292,43.727787,-79.453056,34.1
3197,29293,43.72781,-79.45295,32.0
3198,29294,43.727833,-79.452843,32.3
3199,29295,43.727848,-79.452736,31.5
3200,29296,43.727875,-79.452637,30.6
3201,29297,43.727886,-79.452553,24.7
3202,29298,43.727917,-79.452454,31.2
3203,29299,43.727932,-79.45237,25.0
3204,29300,43.727955,-79.452278,28.2
3205,29301,43.72797,-79.452187,27.0
3206,29302,43.727989,-79.45211,23.5
3207,29303,43.727997,-79.452065,13.4
3208,29304,43.728001,-79.452019,13.4
3209,29305,43.727993,-79.451988,9.5
3210,29306,43.727966,-79.451958,13.9
3211,29307,43.727936,-79.451935,13.7
3212,29308,43.727886,-79.45192,20.5
3213,29309,43.72784,-79.451912,18.6
3214,29310,43.727791,-79.451889,20.7
3215,29311,43.727737,-79.451874,22.0
3216,29312,43.727688,-79.451851,20.7
3217,29313,43.727634,-79.451836,22.0
3218,29314,43.727577,-79.451805,24.5
3219,29315,43.727528,-79.45179,20.1
3220,29316,43.727489,-79.451775,16.2
3221,29317,43.727448,-79.451759,17.1
3222,29318,43.727421,-79.451752,11.0
3223,29319,43.727394,-79.451744,11.1
3224,29320,43.727367,-79.451729,11.6
3225,29321,43.727352,-79.451721,6.4
3226,29322,43.727333,-79.451698,10.1
3227,29323,43.727325,-79.451675,7.4
3228,29324,43.727322,-79.451637,11.1
3229,29325,43.727325,-79.451607,8.8
3230,29326,43.727329,-79.451584,6.8
3231,29327,43.727329,-79.451569,4.3
3232,29328,43.727325,-79.451553,4.9
3233,29329,43.727322,-79.451546,2.4
3234,29330,43.727322,-79.451538,2.3
3235,29331,43.727318,-79.451538,1.6
3236,29332,43.72731,-79.451546,4.0
3237,29333,43.727318,-79.451546,3.2
3238,29334,43.727318,-79.451538,2.3
3239,29335,43.727322,-79.451538,1.6
3240,29336,43.727325,-79.451538,1.2
3241,29337,43.727333,-79.451538,3.2
3242,29338,43.727341,-79.451538,3.2
3243,29339,43.727345,-79.451538,1.6
3244,29340,43.727352,-79.451538,2.8
3245,29341,43.727356,-79.45153,2.8
3246,29342,43.727352,-79.45153,1.6
3247,29343,43.727348,-79.45153,1.6
3248,29344,43.727337,-79.45153,4.4
3249,29345,43.727329,-79.45153,3.2
3250,29346,43.727325,-79.45153,1.6
3251,29347,43.727325,-79.45153,0.0
3252,29348,43.727322,-79.451538,2.6
3253,29349,43.727318,-79.45153,2.8
3254,29350,43.727318,-79.45153,0.0
3255,29351,43.727306,-79.45153,4.8
3256,29352,43.727306,-79.45153,0.0
3257,29353,43.727306,-79.45153,0.0
3258,29354,43.727306,-79.45153,0.0
3259,29355,43.727306,-79.45153,0.0
3260,29356,43.727306,-79.45153,0.0
3261,29357,43.727306,-79.45153,0.0
3262,29358,43.727306,-79.45153,0.0
3263,29359,43.727306,-79.45153,0.0
3264,29360,43.727306,-79.45153,0.0
3265,29361,43.727306,-79.45153,0.0
3266,29362,43.727306,-79.45153,0.0
3267,29363,43.727306,-79.45153,0.0
3268,29364,43.727306,-79.45153,0.0
3269,29365,43.727306,-79.45153,0.0
3270,29366,43.727306,-79.45153,0.0
3271,29367,43.727306,-79.45153,0.0
3272,29368,43.727306,-79.45153,0.0
3273,29369,43.727306,-79.45153,0.0
3274,29370,43.727306,-79.45153,0.0
3275,29371,43.72731,-79.451538,2.8
3276,29372,43.72731,-79.45153,2.3
3277,29373,43.72731,-79.45153,0.0
3278,29374,43.72731,-79.45153,0.0
3279,29375,43.727318,-79.45153,3.2
3280,29376,43.727318,-79.451538,2.3
3281,29377,43.727322,-79.451538,1.6
3282,29378,43.727322,-79.451538,0.0
3283,29379,43.727322,-79.451538,0.0
3284,29380,43.727322,-79.451538,0.0
3285,29381,43.727322,-79.451538,0.0
3286,29382,43.727322,-79.451538,0.0
3287,29383,43.727322,-79.451546,2.3
3288,29384,43.727322,-79.451546,0.0
3289,29385,43.727322,-79.451546,0.0
3290,29386,43.727325,-79.451553,2.4
3291,29387,43.727325,-79.451561,2.3
3292,29388,43.727329,-79.451561,1.6
3293,29389,43.727333,-79.451561,1.6
3294,29390,43.727337,-79.451561,1.6
3295,29391,43.727337,-79.451561,0.0
3296,29392,43.727329,-79.451561,3.2
3297,29393,43.727329,-79.451553,2.3
3298,29394,43.727329,-79.451553,0.0
3299,29395,43.727329,-79.451553,0.0
3300,29396,43.727329,-79.451553,0.0
3301,29397,43.727329,-79.451553,0.0
3302,29398,43.727329,-79.451553,0.0
3303,29399,43.727329,-79.451553,0.0
3304,29400,43.727329,-79.451553,0.0
3305,29401,43.727329,-79.451553,0.0
3306,29402,43.727329,-79.451546,2.0
3307,29403,43.727329,-79.451546,0.0
3308,29404,43.727329,-79.451546,0.0
3309,29405,43.727329,-79.451546,0.0
3310,29406,43.727329,-79.451546,0.0
3311,29407,43.727333,-79.451553,2.6
3312,29408,43.727337,-79.451546,2.6
3313,29409,43.727333,-79.451546,1.6
3314,29410,43.727333,-79.451553,2.0
3315,29411,43.727333,-79.451546,2.0
3316,29412,43.727333,-79.451546,0.0
3317,29413,43.727333,-79.451546,0.0
3318,29414,43.727333,-79.451546,0.0
3319,29415,43.727337,-79.451538,2.8
3320,29416,43.727345,-79.451515,7.4
3321,29417,43.727345,-79.451454,17.6
3322,29418,43.727356,-79.451408,14.0
3323,29419,43.72736,-79.45137,11.1
3324,29420,43.727367,-79.45134,9.1
3325,29421,43.727371,-79.451309,9.1
3326,29422,43.727386,-79.451286,9.0
3327,29423,43.727421,-79.451294,14.2
3328,29424,43.72747,-79.451317,20.7
3329,29425,43.727505,-79.451324,14.2
3330,29426,43.727558,-79.45134,21.7
3331,29427,43.727623,-79.451363,26.9
3332,29428,43.72768,-79.451378,23.2
3333,29429,43.727737,-79.451401,23.8
3334,29430,43.727783,-79.451416,18.9
3335,29431,43.727821,-79.451439,16.6
3336,29432,43.727848,-79.451469,13.9
3337,29433,43.727859,-79.451515,14.0
3338,29434,43.727871,-79.451561,14.1
3339,29435,43.727875,-79.451607,13.4
3340,29436,43.727875,-79.451645,11.0
3341,29437,43.727882,-79.451675,9.1
3342,29438,43.727898,-79.451691,7.9
3343,29439,43.727913,-79.451698,6.3
3344,29440,43.727924,-79.451698,4.4
3345,29441,43.727928,-79.451698,1.6
3346,29442,43.727928,-79.451706,2.3
3347,29443,43.727951,-79.451729,11.4
3348,29444,43.727978,-79.451767,15.4
3349,29445,43.727997,-79.451805,13.4
3350,29446,43.727997,-79.451851,13.3
3351,29447,43.727993,-79.451889,11.1
3352,29448,43.727985,-79.451935,13.7
3353,29449,43.727978,-79.451988,15.6
3354,29450,43.727966,-79.452026,12.0
3355,29451,43.727959,-79.452072,13.6
3356,29452,43.727955,-79.452118,13.4
3357,29453,43.727943,-79.452179,18.3
3358,29454,43.727928,-79.45224,18.6
3359,29455,43.727917,-79.452332,27.0
3360,29456,43.727898,-79.452415,25.2
3361,29457,43.727879,-79.452522,31.9
3362,29458,43.727859,-79.452629,32.0
3363,29459,43.72784,-79.452728,29.6
3364,29460,43.727821,-79.452827,29.6
3365,29461,43.727798,-79.452919,28.2
3366,29462,43.727787,-79.453018,29.0
3367,29463,43.727768,-79.45311,27.7
3368,29464,43.727753,-79.453201,27.0
3369,29465,43.727734,-79.453278,23.5
3370,29466,43.727718,-79.453362,25.1
3371,29467,43.727711,-79.453438,22.2
3372,29468,43.727699,-79.453499,18.3
3373,29469,43.727692,-79.453529,9.1
