sample_order,timestamp,latitude,longitude,speed_kmh
95,136772,43.407658,-80.365807,93.3
96,136773,43.407803,-80.36557,90.1
97,136774,43.407955,-80.365318,95.3
98,136775,43.4081,-80.365082,89.9
99,136776,43.408245,-80.364822,95.3
100,136777,43.408394,-80.364578,92.7
101,136778,43.408527,-80.364326,90.6
102,136779,43.408669,-80.36409,89.1
103,136780,43.408806,-80.363838,91.5
104,136781,43.408932,-80.363594,87.1
105,136782,43.409054,-80.363335,89.8
106,136783,43.409172,-80.363091,85.2
107,136784,43.40929,-80.362846,85.5
108,136785,43.409416,-80.36261,85.2
109,136786,43.409546,-80.362366,88.0
110,136787,43.409668,-80.362122,86.1
111,136788,43.409805,-80.361877,89.9
112,136789,43.409943,-80.361641,88.1
113,136790,43.410088,-80.361397,91.7
114,136791,43.41024,-80.361145,95.2
115,136792,43.410389,-80.360893,94.5
116,136793,43.410534,-80.360649,91.7
117,136794,43.410683,-80.360397,94.5
118,136795,43.410831,-80.360153,92.4
119,136796,43.410976,-80.359901,93.5
120,136797,43.411125,-80.35965,94.3
121,136798,43.41127,-80.35939,95.3
122,136799,43.411407,-80.359131,93.2
123,136800,43.411549,-80.358856,98.1
124,136801,43.411674,-80.358574,96.1
125,136802,43.4118,-80.358299,94.5
126,136803,43.411919,-80.358009,96.9
127,136804,43.412037,-80.357704,100.5
128,136805,43.412151,-80.357399,99.7
129,136806,43.412254,-80.357094,97.8
130,136807,43.412365,-80.356789,99.2
131,136808,43.412464,-80.356468,101.4
132,136809,43.41256,-80.356155,98.8
133,136810,43.412647,-80.355835,99.4
134,136811,43.412727,-80.355507,100.6
135,136812,43.412807,-80.355171,102.8
136,136813,43.412884,-80.354836,102.2
137,136814,43.412952,-80.354492,103.7
138,136815,43.41301,-80.354156,100.4
139,136816,43.413063,-80.353828,97.7
140,136817,43.413109,-80.353493,99.1
141,136818,43.413147,-80.353157,98.9
142,136819,43.413185,-80.352829,96.6
143,136820,43.413216,-80.352493,98.5
144,136821,43.413239,-80.352165,95.8
145,136822,43.413265,-80.351845,93.6
146,136823,43.41328,-80.351524,93.5
147,136824,43.413284,-80.351212,90.7
148,136825,43.413288,-80.350899,91.0
149,136826,43.413296,-80.350578,93.4
150,136827,43.413303,-80.350273,88.7
151,136828,43.413303,-80.34996,91.0
152,136829,43.413303,-80.349648,90.7
153,136830,43.413311,-80.349342,89.0
154,136831,43.413319,-80.349037,88.7
155,136832,43.413322,-80.34874,86.4
156,136833,43.413326,-80.348434,89.0
157,136834,43.413326,-80.348137,86.4
158,136835,43.413338,-80.347847,84.5
159,136836,43.413345,-80.347557,84.4
160,136837,43.413349,-80.347275,82.0
161,136838,43.413361,-80.346977,86.8
162,136839,43.413368,-80.34668,86.4
163,136840,43.413364,-80.346375,88.7
164,136841,43.413364,-80.346077,86.7
165,136842,43.413368,-80.345795,82.0
166,136843,43.413376,-80.345512,82.4
167,136844,43.413383,-80.345215,86.4
168,136845,43.413399,-80.344925,84.6
169,136846,43.413406,-80.344643,82.0
170,136847,43.41341,-80.34433,91.0
171,136848,43.413425,-80.344025,88.9
172,136849,43.413433,-80.343704,93.4
173,136850,43.413441,-80.343391,91.1
174,136851,43.413448,-80.343079,90.8
175,136852,43.413456,-80.342758,93.4
176,136853,43.413464,-80.342438,93.1
177,136854,43.413475,-80.342125,91.1
178,136855,43.413486,-80.341805,93.2
179,136856,43.41349,-80.341499,89.0
180,136857,43.413509,-80.341194,89.0
181,136858,43.413517,-80.340881,91.1
182,136859,43.413521,-80.340569,90.7
183,136860,43.413528,-80.340263,89.0
184,136861,43.413532,-80.339966,86.4
185,136862,43.413544,-80.339661,88.8
186,136863,43.413559,-80.339355,89.2
187,136864,43.413574,-80.339043,90.9
188,136865,43.413601,-80.338722,94.0
189,136866,43.413612,-80.338409,91.1
190,136867,43.413631,-80.338089,93.4
191,136868,43.413647,-80.337769,93.3
192,136869,43.413673,-80.337448,93.9
193,136870,43.413689,-80.33712,95.6
194,136871,43.413704,-80.336792,95.6
195,136872,43.413715,-80.336449,99.8
196,136873,43.413723,-80.336113,97.8
197,136874,43.413731,-80.335777,97.8
198,136875,43.413746,-80.335449,95.6
199,136876,43.413757,-80.335129,93.2
200,136877,43.413769,-80.334801,95.5
201,136878,43.413769,-80.33448,93.3
202,136879,43.413784,-80.33416,93.2
203,136880,43.413795,-80.333847,91.1
204,136881,43.413803,-80.333534,91.1
205,136882,43.413811,-80.333206,95.4
206,136883,43.413822,-80.332878,95.5
207,136884,43.413834,-80.332558,93.2
208,136885,43.413841,-80.33223,95.4
209,136886,43.413849,-80.331894,97.8
210,136887,43.413857,-80.331558,97.8
211,136888,43.413868,-80.331215,99.8
212,136889,43.413879,-80.330879,97.8
213,136890,43.413887,-80.330551,95.4
214,136891,43.413891,-80.330208,99.8
215,136892,43.413902,-80.32988,95.5
216,136893,43.413914,-80.329521,104.5
217,136894,43.413918,-80.32917,102.1
218,136895,43.413918,-80.328812,104.1
219,136896,43.413921,-80.328445,106.7
220,136897,43.413925,-80.328087,104.1
221,136898,43.413921,-80.327705,111.1
222,136899,43.413929,-80.327362,99.8
223,136900,43.413944,-80.327011,102.2
224,136901,43.41396,-80.326653,104.3
225,136902,43.413967,-80.326317,97.7
226,136903,43.413986,-80.325966,102.3
227,136904,43.414001,-80.325623,99.9
228,136905,43.414013,-80.325279,100.1
229,136906,43.414028,-80.324928,102.2
230,136907,43.41404,-80.324577,102.2
231,136908,43.414047,-80.324242,97.5
232,136909,43.414062,-80.323891,102.2
233,136910,43.414078,-80.323555,97.9
234,136911,43.414089,-80.323212,99.8
235,136912,43.414112,-80.322868,100.5
236,136913,43.414127,-80.322525,99.9
237,136914,43.414158,-80.322189,98.5
238,136915,43.414173,-80.321854,97.6
239,136916,43.414196,-80.321518,98.1
240,136917,43.414207,-80.321167,102.2
241,136918,43.414223,-80.320816,102.3
242,136919,43.414242,-80.320465,102.3
243,136920,43.414253,-80.320099,106.5
244,136921,43.414272,-80.319725,109.0
245,136922,43.414288,-80.319351,108.9
246,136923,43.414303,-80.31897,110.9
247,136924,43.414322,-80.318588,111.3
248,136925,43.414333,-80.318214,108.8
249,136926,43.414352,-80.317841,108.7
250,136927,43.414364,-80.317451,113.5
251,136928,43.414375,-80.317062,113.2
252,136929,43.414391,-80.316681,111.0
253,136930,43.41441,-80.316292,113.4
254,136931,43.414421,-80.315903,113.2
255,136932,43.414436,-80.315514,113.3
256,136933,43.414444,-80.315117,115.5
257,136934,43.414455,-80.314728,113.2
258,136935,43.414471,-80.314339,113.3
259,136936,43.414482,-80.313957,111.2
260,136937,43.414497,-80.313583,108.9
261,136938,43.414513,-80.31321,108.6
262,136939,43.41452,-80.312851,104.4
263,136940,43.414532,-80.312477,108.9
264,136941,43.414547,-80.312103,108.9
265,136942,43.414558,-80.311729,108.8
266,136943,43.41457,-80.311363,106.5
267,136944,43.414589,-80.310974,113.4
268,136945,43.4146,-80.310593,110.9
269,136946,43.414612,-80.310211,111.2
270,136947,43.414631,-80.309814,115.7
271,136948,43.414642,-80.309425,113.2
272,136949,43.414658,-80.309021,117.6
273,136950,43.414673,-80.308624,115.6
274,136951,43.414684,-80.308228,115.2
275,136952,43.414692,-80.307816,119.8
276,136953,43.414707,-80.307411,117.9
277,136954,43.414719,-80.306999,119.9
278,136955,43.414734,-80.306602,115.6
279,136956,43.414753,-80.306198,117.7
280,136957,43.414764,-80.305801,115.5
281,136958,43.414776,-80.305397,117.6
282,136959,43.414791,-80.305,115.6
283,136960,43.414803,-80.304611,113.2
284,136961,43.414818,-80.30423,110.9
285,136962,43.414833,-80.303848,111.2
286,136963,43.414845,-80.303482,106.5
287,136964,43.414864,-80.303108,109.0
288,136965,43.414886,-80.302734,109.1
289,136966,43.414921,-80.302376,105.0
290,136967,43.414959,-80.30201,107.5
291,136968,43.415009,-80.301643,108.6
292,136969,43.415066,-80.301277,108.8
293,136970,43.415127,-80.300911,109.2
294,136971,43.415207,-80.300552,109.2
295,136972,43.415291,-80.300179,113.6
296,136973,43.415394,-80.299828,110.1
297,136974,43.415489,-80.299454,115.2
298,136975,43.415592,-80.299103,110.1
299,136976,43.415691,-80.298737,113.6
300,136977,43.415798,-80.298393,108.8
301,136978,43.415897,-80.298042,109.5
302,136979,43.416,-80.297699,107.9
303,136980,43.4161,-80.297356,107.5
304,136981,43.416199,-80.296997,111.7
305,136982,43.416306,-80.296654,108.5
306,136983,43.416405,-80.296318,105.4
307,136984,43.416504,-80.295975,107.3
308,136985,43.416603,-80.295639,105.4
309,136986,43.416702,-80.295303,105.4
310,136987,43.416801,-80.294968,105.2
311,136988,43.416901,-80.29464,103.4
312,136989,43.416996,-80.294312,102.7
313,136990,43.417088,-80.293976,104.4
314,136991,43.417191,-80.29364,106.0
315,136992,43.41729,-80.293312,103.3
316,136993,43.417389,-80.292976,105.4
317,136994,43.417488,-80.292641,105.2
318,136995,43.417587,-80.292297,107.6
319,136996,43.417686,-80.291954,107.3
320,136997,43.417793,-80.291611,108.5
321,136998,43.417892,-80.291267,107.6
322,136999,43.417995,-80.290916,110.1
323,137000,43.418095,-80.290565,109.6
324,137001,43.418201,-80.290222,108.4
325,137002,43.418301,-80.289871,109.6
326,137003,43.4184,-80.28952,109.5
327,137004,43.418503,-80.289169,110.1
328,137005,43.41861,-80.288818,110.7
329,137006,43.418709,-80.288467,109.5
330,137007,43.418812,-80.288109,112.0
331,137008,43.418919,-80.287758,110.7
332,137009,43.419041,-80.287407,113.1
333,137010,43.419155,-80.287056,111.8
334,137011,43.419281,-80.28672,109.9
335,137012,43.419403,-80.286377,111.0
336,137013,43.41954,-80.286041,112.0
337,137014,43.419678,-80.285698,114.0
338,137015,43.419811,-80.28537,109.2
339,137016,43.41996,-80.285034,114.5
340,137017,43.420094,-80.284691,113.2
341,137018,43.420235,-80.284363,110.8
342,137019,43.420368,-80.284004,117.2
343,137020,43.420509,-80.283669,112.6
344,137021,43.420643,-80.283325,113.5
345,137022,43.420776,-80.282974,115.1
346,137023,43.420921,-80.282646,111.6
347,137024,43.421055,-80.28231,111.4
348,137025,43.4212,-80.281967,115.4
349,137026,43.421337,-80.281639,110.0
350,137027,43.421478,-80.281296,114.6
351,137028,43.421623,-80.280975,109.9
352,137029,43.421761,-80.280647,110.2
353,137030,43.421906,-80.280319,111.6
354,137031,43.422047,-80.279984,112.6
355,137032,43.422188,-80.279648,112.8
356,137033,43.422329,-80.279312,112.8
357,137034,43.42247,-80.278969,114.6
358,137035,43.422611,-80.278633,112.8
359,137036,43.42276,-80.27829,116.2
360,137037,43.422909,-80.277939,118.2
361,137038,43.423054,-80.277596,115.4
362,137039,43.423203,-80.277237,120.2
363,137040,43.423351,-80.276878,120.0
364,137041,43.423496,-80.276527,117.4
365,137042,43.423645,-80.276176,118.2
366,137043,43.423794,-80.275833,116.2
367,137044,43.423935,-80.27549,114.6
368,137045,43.42408,-80.275139,117.4
369,137046,43.424225,-80.274803,113.6
370,137047,43.42437,-80.274452,117.4
371,137048,43.424511,-80.274117,112.6
372,137049,43.424652,-80.273773,114.8
373,137050,43.424801,-80.27343,116.2
374,137051,43.424946,-80.273087,115.4
375,137052,43.425087,-80.272751,112.8
376,137053,43.425232,-80.272408,115.4
377,137054,43.425373,-80.272064,114.8
378,137055,43.425522,-80.271721,116.2
379,137056,43.425663,-80.271378,114.6
380,137057,43.425808,-80.271034,115.6
381,137058,43.425953,-80.270691,115.4
382,137059,43.426086,-80.270332,117.2
383,137060,43.426228,-80.269989,114.8
384,137061,43.426361,-80.269646,113.0
385,137062,43.426487,-80.269295,113.8
386,137063,43.426617,-80.268944,114.5
387,137064,43.426735,-80.268578,116.4
388,137065,43.426857,-80.268227,113.1
389,137066,43.426968,-80.267853,117.5
390,137067,43.42709,-80.267487,117.1
391,137068,43.427204,-80.26712,116.0
392,137069,43.427322,-80.266747,118.3
393,137070,43.427441,-80.26638,116.8
394,137071,43.427555,-80.266006,117.9
395,137072,43.42767,-80.265648,113.8
396,137073,43.427784,-80.265289,113.9
397,137074,43.427891,-80.264931,112.5
398,137075,43.428005,-80.264565,115.8
399,137076,43.428116,-80.264221,109.4
400,137077,43.428223,-80.26387,110.7
401,137078,43.428329,-80.263527,108.4
402,137079,43.42844,-80.263191,107.3
403,137080,43.428543,-80.262848,107.9
404,137081,43.42865,-80.262512,106.7
405,137082,43.428757,-80.262177,106.4
406,137083,43.42886,-80.261841,106.0
407,137084,43.428967,-80.261513,104.5
408,137085,43.429077,-80.261169,109.3
409,137086,43.42918,-80.260834,105.8
410,137087,43.429287,-80.26049,108.8
411,137088,43.429401,-80.260155,107.5
412,137089,43.429504,-80.259811,108.2
413,137090,43.429611,-80.25946,110.7
414,137091,43.429726,-80.259117,109.8
415,137092,43.429836,-80.258774,109.0
416,137093,43.429943,-80.25843,108.8
417,137094,43.43005,-80.258087,108.5
418,137095,43.430161,-80.257751,107.3
419,137096,43.430271,-80.257401,110.9
420,137097,43.430382,-80.25705,111.3
421,137098,43.430489,-80.256699,110.7
422,137099,43.430599,-80.256332,115.4
423,137100,43.430717,-80.255981,112.4
424,137101,43.430828,-80.255615,115.3
425,137102,43.430943,-80.255264,111.9
426,137103,43.431053,-80.254898,115.1
427,137104,43.431168,-80.254524,118.1
428,137105,43.431286,-80.254166,114.3
429,137106,43.4314,-80.253799,116.0
430,137107,43.431515,-80.253433,115.9
431,137108,43.431633,-80.253059,118.5
432,137109,43.431751,-80.252686,118.3
433,137110,43.43187,-80.252312,118.7
434,137111,43.431988,-80.251938,118.5
435,137112,43.43211,-80.251556,121.3
436,137113,43.432228,-80.25119,116.4
437,137114,43.432346,-80.250816,118.5
438,137115,43.432465,-80.25045,116.6
439,137116,43.432579,-80.250076,117.9
440,137117,43.432697,-80.249718,114.3
441,137118,43.432812,-80.249352,115.9
442,137119,43.432926,-80.248985,116.0
443,137120,43.433041,-80.248634,111.9
444,137121,43.433155,-80.24826,117.9
445,137122,43.43327,-80.24791,111.7
446,137123,43.433384,-80.247551,113.9
447,137124,43.433495,-80.2472,111.3
448,137125,43.433609,-80.246841,113.9
449,137126,43.433723,-80.246483,113.6
450,137127,43.433842,-80.246124,114.7
451,137128,43.433952,-80.245766,113.0
452,137129,43.434063,-80.245407,113.4
453,137130,43.434177,-80.245049,113.6
454,137131,43.434288,-80.24469,113.4
455,137132,43.434402,-80.244331,113.9
456,137133,43.434521,-80.243965,116.6
457,137134,43.434631,-80.243599,115.1
458,137135,43.434746,-80.243233,115.9
459,137136,43.434864,-80.242867,116.4
460,137137,43.434975,-80.242485,119.6
461,137138,43.435093,-80.242111,118.5
462,137139,43.435207,-80.241737,117.9
463,137140,43.435326,-80.241364,118.4
464,137141,43.43544,-80.240974,122.2
465,137142,43.435551,-80.240601,117.2
466,137143,43.43565,-80.240211,120.1
467,137144,43.435753,-80.239822,120.4
468,137145,43.435844,-80.239433,118.8
469,137146,43.435928,-80.239029,122.2
470,137147,43.436012,-80.23864,118.0
471,137148,43.436096,-80.238243,120.2
472,137149,43.436172,-80.237839,121.3
473,137150,43.436249,-80.237434,121.7
474,137151,43.436329,-80.23703,121.7
475,137152,43.436405,-80.236633,119.3
476,137153,43.436481,-80.236229,121.3
477,137154,43.436558,-80.235832,119.4
478,137155,43.43663,-80.23542,123.2
479,137156,43.436707,-80.235016,121.4
480,137157,43.436787,-80.234612,121.7
481,137158,43.436867,-80.234207,122.0
482,137159,43.436943,-80.23381,119.3
483,137160,43.437023,-80.233406,121.7
484,137161,43.437099,-80.233009,119.3
485,137162,43.437183,-80.232613,119.9
486,137163,43.437263,-80.232231,115.6
487,137164,43.437344,-80.231842,117.6
488,137165,43.43742,-80.231461,114.8
489,137166,43.437492,-80.231087,112.5
490,137167,43.437565,-80.230721,110.3
491,137168,43.437634,-80.230347,112.2
492,137169,43.437702,-80.22998,110.1
493,137170,43.437767,-80.229607,111.5
494,137171,43.43784,-80.22924,110.6
495,137172,43.437912,-80.228882,108.0
496,137173,43.437981,-80.2285,114.4
497,137174,43.438049,-80.228127,111.8
498,137175,43.438122,-80.22776,110.6
499,137176,43.43819,-80.227379,114.0
500,137177,43.438259,-80.226997,114.4
501,137178,43.438328,-80.226616,114.1
502,137179,43.4384,-80.226234,114.7
503,137180,43.438477,-80.225838,119.2
504,137181,43.438549,-80.225441,118.9
505,137182,43.438625,-80.225044,119.3
506,137183,43.43869,-80.224648,118.0
507,137184,43.438766,-80.224258,117.4
508,137185,43.438839,-80.223854,121.0
509,137186,43.438915,-80.223465,117.1
510,137187,43.438988,-80.223068,119.0
511,137188,43.439064,-80.222679,117.1
512,137189,43.43914,-80.222282,119.3
513,137190,43.439213,-80.221886,118.8
514,137191,43.439289,-80.221497,117.1
515,137192,43.439362,-80.221115,114.8
516,137193,43.439438,-80.220718,119.3
517,137194,43.439507,-80.220329,116.4
518,137195,43.439583,-80.21994,117.1
519,137196,43.439651,-80.219559,114.0
520,137197,43.439728,-80.21917,117.2
521,137198,43.439804,-80.218773,119.3
522,137199,43.43988,-80.218384,117.1
523,137200,43.439957,-80.217995,117.2
524,137201,43.440029,-80.21759,121.2
525,137202,43.440105,-80.217201,117.1
526,137203,43.440174,-80.216797,120.6
527,137204,43.440247,-80.216408,116.8
528,137205,43.440323,-80.216019,117.1
529,137206,43.440399,-80.21563,117.1
530,137207,43.440468,-80.21524,116.7
531,137208,43.440533,-80.214859,113.8
532,137209,43.440601,-80.21447,116.3
533,137210,43.440674,-80.214088,114.8
534,137211,43.440742,-80.213715,111.8
535,137212,43.440811,-80.213326,116.4
536,137213,43.440884,-80.212959,110.6
537,137214,43.440952,-80.212578,114.0
538,137215,43.441025,-80.212212,110.3
539,137216,43.44109,-80.211838,111.8
540,137217,43.441151,-80.211479,107.2
541,137218,43.441216,-80.211121,107.3
542,137219,43.441284,-80.210762,107.8
543,137220,43.441357,-80.210403,108.4
544,137221,43.441429,-80.21003,112.2
545,137222,43.441505,-80.209671,108.7
546,137223,43.441586,-80.209297,113.4
547,137224,43.441666,-80.208931,111.1
548,137225,43.441746,-80.208549,115.6
549,137226,43.441814,-80.208168,114.0
550,137227,43.441895,-80.207779,117.6
551,137228,43.441971,-80.207375,121.3
552,137229,43.442047,-80.206978,119.3
553,137230,43.442123,-80.206573,121.6
554,137231,43.4422,-80.206177,119.2
555,137232,43.44228,-80.205765,124.0
556,137233,43.44236,-80.20536,122.0
557,137234,43.44244,-80.204941,125.9
558,137235,43.44252,-80.204536,122.0
559,137236,43.442596,-80.204124,123.5
560,137237,43.442669,-80.203728,118.7
561,137238,43.442745,-80.203331,119.3
562,137239,43.442822,-80.202927,121.4
563,137240,43.44289,-80.20253,118.6
564,137241,43.442966,-80.202118,123.5
565,137242,43.443047,-80.201721,119.9
566,137243,43.443127,-80.201302,125.9
567,137244,43.443203,-80.200897,121.6
568,137245,43.443283,-80.200485,124.0
569,137246,43.443359,-80.200089,119.0
570,137247,43.443439,-80.199677,124.0
571,137248,43.44352,-80.19928,119.9
572,137249,43.443596,-80.198875,121.6
573,137250,43.443672,-80.198463,123.5
574,137251,43.443745,-80.198059,121.0
575,137252,43.443825,-80.197647,124.0
576,137253,43.443897,-80.19725,118.9
577,137254,43.443974,-80.196838,123.6
578,137255,43.44405,-80.196426,123.5
579,137256,43.444126,-80.196014,123.5
580,137257,43.444202,-80.19561,121.3
581,137258,43.444283,-80.195198,124.1
582,137259,43.444359,-80.194794,121.3
583,137260,43.444439,-80.194374,126.2
584,137261,43.444515,-80.19397,121.3
585,137262,43.444592,-80.193558,123.6
586,137263,43.444664,-80.193146,123.2
587,137264,43.44474,-80.192734,123.5
588,137265,43.444817,-80.192337,119.4
589,137266,43.444897,-80.191925,123.9
590,137267,43.444973,-80.191528,119.3
591,137268,43.445049,-80.191116,123.5
592,137269,43.445129,-80.19072,119.5
593,137270,43.445206,-80.190323,119.4
594,137271,43.445278,-80.189919,120.9
595,137272,43.445354,-80.189522,119.3
596,137273,43.445431,-80.189125,119.4
597,137274,43.445503,-80.188736,116.7
598,137275,43.445576,-80.188339,119.0
599,137276,43.445652,-80.18795,117.1
600,137277,43.445728,-80.187561,117.1
601,137278,43.445805,-80.187157,121.4
602,137279,43.445881,-80.186768,117.1
603,137280,43.445957,-80.186378,117.4
604,137281,43.446033,-80.185982,119.0
605,137282,43.44611,-80.185593,117.2
606,137283,43.446182,-80.185204,116.7
607,137284,43.446259,-80.184799,121.7
608,137285,43.446335,-80.18441,117.1
609,137286,43.446411,-80.184006,121.3
610,137287,43.446487,-80.183609,119.3
611,137288,43.446564,-80.183205,121.4
612,137289,43.44664,-80.182808,119.3
613,137290,43.44672,-80.182404,121.7
614,137291,43.446796,-80.181992,123.5
615,137292,43.446873,-80.181595,119.4
616,137293,43.446953,-80.181175,126.2
617,137294,43.447029,-80.180771,121.3
618,137295,43.447105,-80.180359,123.5
619,137296,43.44717,-80.179962,118.3
620,137297,43.447247,-80.179558,121.4
621,137298,43.447323,-80.179161,119.3
622,137299,43.447399,-80.178757,121.3
623,137300,43.447479,-80.17836,119.7
624,137301,43.447556,-80.177963,119.4
625,137302,43.447632,-80.177551,123.5
626,137303,43.447708,-80.177147,121.3
627,137304,43.447784,-80.176743,121.3
628,137305,43.447865,-80.176338,122.1
629,137306,43.447937,-80.175934,120.9
630,137307,43.448009,-80.175537,118.9
631,137308,43.44809,-80.175125,124.0
632,137309,43.448158,-80.174728,118.5
633,137310,43.448235,-80.174332,119.1
634,137311,43.448307,-80.173927,121.2
635,137312,43.448383,-80.173531,119.0
636,137313,43.448456,-80.173126,121.3
637,137314,43.448528,-80.172737,116.7
638,137315,43.448605,-80.17234,119.4
639,137316,43.448681,-80.171951,117.1
640,137317,43.448761,-80.171555,119.5
641,137318,43.448833,-80.171143,123.2
642,137319,43.448902,-80.170746,118.6
643,137320,43.448978,-80.170334,123.5
644,137321,43.449051,-80.16993,121.0
645,137322,43.449127,-80.169525,121.6
646,137323,43.449203,-80.169121,121.3
647,137324,43.44928,-80.168716,121.7
648,137325,43.449356,-80.16832,119.0
649,137326,43.449425,-80.167931,116.4
650,137327,43.449493,-80.167534,118.5
651,137328,43.449558,-80.167145,116.0
652,137329,43.449619,-80.166756,115.7
653,137330,43.44968,-80.166359,117.9
654,137331,43.449726,-80.165962,116.8
655,137332,43.449776,-80.165565,117.1
656,137333,43.449814,-80.165169,116.1
657,137334,43.449844,-80.164757,120.3
658,137335,43.449875,-80.16436,116.0
659,137336,43.44989,-80.16394,122.2
660,137337,43.449913,-80.163528,120.1
661,137338,43.449924,-80.163116,119.8
662,137339,43.449928,-80.162712,117.4
663,137340,43.449924,-80.162292,122.1
664,137341,43.449921,-80.16188,119.7
665,137342,43.449913,-80.161469,119.5
666,137343,43.449905,-80.161057,119.8
667,137344,43.449898,-80.160645,119.8
668,137345,43.449886,-80.16024,117.8
669,137346,43.449879,-80.159828,119.8
670,137347,43.449871,-80.159416,119.8
671,137348,43.449863,-80.159004,119.8
672,137349,43.449848,-80.158592,119.9
673,137350,43.449844,-80.158173,121.8
674,137351,43.449837,-80.157776,115.4
675,137352,43.449829,-80.157356,122.1
676,137353,43.449818,-80.15696,115.2
677,137354,43.449806,-80.156555,117.8
678,137355,43.449799,-80.156151,117.4
679,137356,43.449787,-80.155746,117.8
680,137357,43.44978,-80.155334,119.8
681,137358,43.449768,-80.15493,117.5
682,137359,43.449764,-80.154518,119.7
683,137360,43.449757,-80.154106,119.8
684,137361,43.449745,-80.153694,119.8
685,137362,43.449726,-80.15329,117.7
686,137363,43.449718,-80.152878,119.8
687,137364,43.449711,-80.152458,122.1
688,137365,43.449703,-80.152039,121.8
689,137366,43.449692,-80.151627,119.8
690,137367,43.449684,-80.151207,122.1
691,137368,43.449673,-80.150795,119.8
692,137369,43.449665,-80.150368,124.1
693,137370,43.44965,-80.149963,117.9
694,137371,43.449642,-80.149544,121.8
695,137372,43.449635,-80.149132,119.8
696,137373,43.449627,-80.148712,122.1
697,137374,43.449615,-80.148293,121.9
