timestamp,latitude,longitude
137454,43.456089,-80.117714
137455,43.456215,-80.117355
137456,43.456337,-80.116974
137457,43.456455,-80.116608
137458,43.45657,-80.116241
137459,43.456684,-80.115852
137460,43.456795,-80.115479
137461,43.456905,-80.115097
137462,43.457008,-80.114723
137463,43.457115,-80.114334
137464,43.457226,-80.113945
137465,43.457329,-80.113564
137466,43.457439,-80.113167
137467,43.457554,-80.112793
137468,43.457661,-80.112396
137469,43.457767,-80.112
137470,43.457878,-80.111603
